Plant_ID,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
5706,Tomato,Dark Green,5.33,75.01,37.39,Mild Infection
5707,Tomato,Dark Green,2.46,81.97,32.62,Healthy
5708,Pepper,Green,2.45,64.0,18.97,Healthy
5709,Pepper,Dark Green,6.94,43.8,21.24,Healthy
5710,Cucumber,Dark Green,0.53,74.86,22.89,Healthy
5711,Cucumber,Dark Green,2.26,42.61,31.48,Healthy
5712,Tomato,Green,8.53,66.13,22.93,Mild Infection
5713,Tomato,Yellowish,6.64,65.19,20.9,Mild Infection
5714,Tomato,Dark Green,5.48,63.81,22.35,Mild Infection
5715,Potato,Yellowish,9.54,41.27,19.12,Healthy
5716,Cucumber,Yellowish,7.37,66.04,35.65,Mild Infection
5717,Tomato,Dark Green,7.31,47.84,36.44,Healthy
5718,Cucumber,Yellowish,7.72,47.19,32.08,Healthy
5719,Tomato,Dark Green,0.19,40.73,33.06,Healthy
5720,Potato,Dark Green,7.66,74.96,21.26,Mild Infection
5721,Potato,Dark Green,6.89,85.45,23.76,Severe Infection
5722,Cucumber,Green,4.63,58.69,29.06,Healthy
5723,Potato,Yellowish,9.17,72.47,34.35,Mild Infection
5724,Potato,Dark Green,4.93,79.55,35.62,Mild Infection
5725,Pepper,Yellowish,5.97,64.09,36.53,Mild Infection
5726,Tomato,Green,4.04,50.19,39.22,Healthy
5727,Pepper,Yellowish,7.51,46.08,38.29,Healthy
5728,Potato,Dark Green,7.58,82.31,27.43,Severe Infection
5729,Potato,Yellowish,4.2,53.43,34.04,Healthy
5730,Cucumber,Green,9.33,59.22,38.28,Healthy
5731,Potato,Dark Green,9.18,83.9,27.53,Severe Infection
5732,Tomato,Dark Green,2.28,80.94,28.27,Healthy
5733,Cucumber,Dark Green,6.05,63.4,34.62,Mild Infection
5734,Pepper,Dark Green,0.44,55.53,28.59,Healthy
5735,Cucumber,Dark Green,0.11,94.44,26.95,Healthy
5736,Cucumber,Dark Green,7.88,75.89,31.47,Severe Infection
5737,Cucumber,Yellowish,3.23,82.0,33.14,Mild Infection
5738,Tomato,Green,8.35,93.38,27.34,Severe Infection
5739,Pepper,Yellowish,5.81,72.46,22.22,Mild Infection
5740,Pepper,Green,4.17,61.93,20.63,Mild Infection
5741,Cucumber,Dark Green,3.05,45.43,27.15,Healthy
5742,Pepper,Green,5.3,60.66,34.67,Mild Infection
5743,Pepper,Green,5.3,54.31,38.72,Healthy
5744,Potato,Green,6.74,60.08,20.2,Mild Infection
5745,Cucumber,Green,6.27,66.14,22.24,Mild Infection
5746,Pepper,Green,5.08,65.54,35.98,Mild Infection
5747,Pepper,Yellowish,7.86,91.17,37.58,Severe Infection
5748,Pepper,Dark Green,4.44,69.98,22.93,Mild Infection
5749,Potato,Yellowish,0.18,89.28,27.12,Healthy
5750,Tomato,Dark Green,0.25,49.59,31.68,Healthy
5751,Tomato,Dark Green,3.07,45.54,27.32,Healthy
5752,Potato,Green,0.81,87.81,23.23,Healthy
5753,Tomato,Green,6.83,55.36,38.49,Healthy
5754,Tomato,Yellowish,4.02,75.48,36.67,Mild Infection
5755,Cucumber,Yellowish,5.4,48.49,36.1,Healthy
5756,Potato,Green,5.75,94.34,35.24,Mild Infection
5757,Tomato,Yellowish,0.71,62.98,23.79,Healthy
5758,Cucumber,Yellowish,2.5,88.91,32.86,Healthy
5759,Potato,Green,6.89,91.88,33.9,Severe Infection
5760,Tomato,Dark Green,3.48,83.94,21.01,Mild Infection
5761,Potato,Green,4.59,66.93,20.46,Mild Infection
5762,Tomato,Green,5.14,94.87,25.13,Mild Infection
5763,Pepper,Dark Green,9.49,59.54,20.4,Healthy
5764,Potato,Green,0.04,67.65,31.67,Healthy
5765,Potato,Dark Green,1.74,59.88,26.73,Healthy
5766,Pepper,Yellowish,9.36,84.22,35.6,Severe Infection
5767,Potato,Yellowish,0.69,40.98,22.76,Healthy
5768,Tomato,Dark Green,8.38,81.61,20.43,Severe Infection
5769,Pepper,Green,1.19,51.0,20.1,Healthy
5770,Tomato,Dark Green,3.53,59.26,22.94,Healthy
5771,Cucumber,Dark Green,3.39,70.07,34.36,Mild Infection
5772,Tomato,Yellowish,4.51,84.55,28.59,Mild Infection
5773,Potato,Green,5.48,68.01,38.79,Mild Infection
5774,Tomato,Yellowish,8.12,49.92,33.93,Healthy
5775,Potato,Yellowish,3.38,68.85,22.9,Mild Infection
5776,Cucumber,Yellowish,1.23,58.45,25.42,Healthy
5777,Pepper,Dark Green,3.44,42.56,20.44,Healthy
5778,Tomato,Yellowish,2.76,45.51,34.6,Healthy
5779,Pepper,Green,7.81,44.79,24.31,Healthy
5780,Pepper,Dark Green,6.8,75.59,38.18,Severe Infection
5781,Potato,Yellowish,8.95,45.99,23.52,Healthy
5782,Pepper,Green,4.14,75.18,32.6,Mild Infection
5783,Pepper,Green,4.73,83.14,32.93,Mild Infection
5784,Tomato,Dark Green,8.73,58.49,24.48,Healthy
5785,Cucumber,Yellowish,2.15,68.32,20.88,Healthy
5786,Pepper,Green,9.5,61.18,36.4,Mild Infection
5787,Potato,Yellowish,3.51,60.76,35.35,Mild Infection
5788,Potato,Yellowish,9.04,41.84,26.49,Healthy
5789,Cucumber,Dark Green,0.25,51.36,39.34,Healthy
5790,Cucumber,Yellowish,9.18,57.68,18.82,Healthy
5791,Pepper,Yellowish,0.65,70.35,24.03,Healthy
5792,Pepper,Dark Green,7.61,46.36,19.57,Healthy
5793,Cucumber,Green,9.29,58.86,27.2,Healthy
5794,Potato,Yellowish,0.22,47.98,33.38,Healthy
5795,Tomato,Green,4.01,74.3,28.6,Mild Infection
5796,Cucumber,Dark Green,8.87,67.76,37.48,Mild Infection
5797,Potato,Yellowish,6.78,61.06,29.58,Mild Infection
5798,Potato,Yellowish,5.01,53.87,26.39,Healthy
5799,Cucumber,Dark Green,0.54,81.92,27.45,Healthy
5800,Tomato,Dark Green,3.81,65.08,35.9,Mild Infection
5801,Pepper,Green,2.16,89.05,38.1,Healthy
5802,Cucumber,Dark Green,9.51,56.8,33.31,Healthy
5803,Pepper,Green,7.48,41.57,37.45,Healthy
5804,Tomato,Green,1.72,61.82,27.15,Healthy
5805,Pepper,Green,0.8,71.83,26.01,Healthy
5806,Potato,Dark Green,2.82,50.91,34.47,Healthy
5807,Pepper,Green,0.98,46.51,34.63,Healthy
5808,Potato,Dark Green,7.72,55.38,30.56,Healthy
5809,Potato,Green,1.17,42.47,21.7,Healthy
5810,Pepper,Yellowish,4.68,93.36,30.14,Mild Infection
5811,Pepper,Dark Green,3.33,70.63,32.54,Mild Infection
5812,Tomato,Dark Green,1.97,43.84,23.63,Healthy
5813,Pepper,Green,3.84,69.53,30.34,Mild Infection
5814,Tomato,Green,5.19,75.86,20.96,Mild Infection
5815,Tomato,Dark Green,0.6,81.43,34.74,Healthy
5816,Cucumber,Dark Green,8.22,93.57,22.25,Severe Infection
5817,Pepper,Dark Green,4.97,54.55,20.86,Healthy
5818,Pepper,Green,8.05,78.44,37.89,Severe Infection
5819,Tomato,Dark Green,9.29,88.34,36.33,Severe Infection
5820,Pepper,Yellowish,3.11,82.27,31.02,Mild Infection
5821,Cucumber,Green,8.93,42.11,21.57,Healthy
5822,Pepper,Yellowish,8.58,46.29,29.73,Healthy
5823,Cucumber,Green,5.08,51.86,26.78,Healthy
5824,Potato,Dark Green,5.09,86.15,38.01,Mild Infection
5825,Tomato,Yellowish,2.49,46.15,30.44,Healthy
5826,Pepper,Green,0.52,74.87,23.65,Healthy
5827,Pepper,Green,9.65,68.29,35.57,Mild Infection
5828,Potato,Yellowish,1.27,94.27,24.73,Healthy
5829,Cucumber,Green,2.96,87.19,32.92,Healthy
5830,Tomato,Green,6.67,79.32,34.02,Severe Infection
5831,Cucumber,Green,2.28,80.66,32.51,Healthy
5832,Tomato,Green,7.33,86.55,32.74,Severe Infection
5833,Pepper,Yellowish,0.68,64.73,34.7,Healthy
5834,Potato,Dark Green,2.91,94.85,35.16,Healthy
5835,Cucumber,Yellowish,5.78,76.7,37.71,Mild Infection
5836,Tomato,Yellowish,7.02,48.82,33.74,Healthy
5837,Potato,Yellowish,4.34,56.51,34.64,Healthy
5838,Cucumber,Yellowish,2.22,68.36,30.53,Healthy
5839,Cucumber,Green,4.36,90.72,32.45,Mild Infection
5840,Pepper,Yellowish,3.4,84.99,24.39,Mild Infection
5841,Pepper,Dark Green,4.54,49.06,18.93,Healthy
5842,Potato,Dark Green,5.33,82.44,38.23,Mild Infection
5843,Potato,Yellowish,0.93,72.38,35.12,Healthy
5844,Tomato,Dark Green,6.71,72.65,37.51,Mild Infection
5845,Cucumber,Yellowish,8.14,43.47,37.87,Healthy
5846,Potato,Green,8.89,93.54,24.33,Severe Infection
5847,Cucumber,Green,1.2,81.67,30.4,Healthy
5848,Cucumber,Dark Green,7.58,59.62,35.43,Healthy
5849,Tomato,Green,9.38,40.82,35.8,Healthy
5850,Cucumber,Yellowish,6.29,44.47,18.46,Healthy
5851,Potato,Dark Green,3.32,94.28,26.76,Mild Infection
5852,Cucumber,Green,8.86,53.26,21.4,Healthy
5853,Cucumber,Green,7.0,47.61,20.63,Healthy
5854,Cucumber,Green,8.5,65.92,20.62,Mild Infection
5855,Tomato,Green,6.45,92.73,27.72,Severe Infection
5856,Pepper,Green,0.64,59.25,27.77,Healthy
5857,Tomato,Green,4.81,53.24,28.13,Healthy
5858,Pepper,Yellowish,9.75,46.69,19.43,Healthy
5859,Tomato,Green,7.56,62.96,33.44,Mild Infection
5860,Cucumber,Dark Green,4.15,52.51,20.24,Healthy
5861,Tomato,Green,6.16,79.7,37.45,Severe Infection
5862,Potato,Yellowish,2.45,88.07,39.95,Healthy
5863,Potato,Dark Green,0.98,85.27,23.08,Healthy
5864,Cucumber,Dark Green,0.04,56.28,37.16,Healthy
5865,Cucumber,Yellowish,6.9,65.62,23.25,Mild Infection
5866,Tomato,Yellowish,7.72,64.2,26.34,Mild Infection
5867,Potato,Dark Green,9.16,78.74,37.59,Severe Infection
5868,Cucumber,Yellowish,9.25,53.18,36.91,Healthy
5869,Pepper,Green,5.49,58.37,23.99,Healthy
5870,Tomato,Dark Green,0.49,94.64,20.89,Healthy
5871,Pepper,Green,6.78,85.77,36.62,Severe Infection
5872,Cucumber,Green,9.68,68.11,38.1,Mild Infection
5873,Tomato,Yellowish,5.48,57.04,22.32,Healthy
5874,Cucumber,Yellowish,4.44,63.22,31.61,Mild Infection
5875,Tomato,Green,3.73,77.36,37.21,Mild Infection
5876,Pepper,Yellowish,0.28,63.71,26.83,Healthy
5877,Cucumber,Green,1.51,84.41,32.6,Healthy
5878,Pepper,Yellowish,5.89,45.89,26.62,Healthy
5879,Potato,Yellowish,9.47,49.64,35.04,Healthy
5880,Tomato,Yellowish,0.38,48.56,39.12,Healthy
5881,Cucumber,Yellowish,3.07,40.26,37.22,Healthy
5882,Potato,Dark Green,0.8,57.43,32.39,Healthy
5883,Tomato,Green,9.28,82.55,29.63,Severe Infection
5884,Pepper,Dark Green,9.79,87.84,27.88,Severe Infection
5885,Pepper,Green,8.48,58.1,37.49,Healthy
5886,Tomato,Green,8.37,74.34,19.6,Mild Infection
5887,Potato,Dark Green,5.77,43.89,26.8,Healthy
5888,Pepper,Green,0.6,93.58,27.67,Healthy
5889,Cucumber,Dark Green,3.09,71.08,27.85,Mild Infection
5890,Pepper,Green,5.44,58.63,34.65,Healthy
5891,Pepper,Dark Green,8.51,69.89,23.24,Mild Infection
5892,Cucumber,Yellowish,3.58,51.38,31.72,Healthy
5893,Cucumber,Yellowish,0.96,64.93,33.98,Healthy
5894,Cucumber,Green,1.6,94.08,35.79,Healthy
5895,Pepper,Dark Green,7.27,68.78,37.78,Mild Infection
5896,Potato,Yellowish,2.26,62.2,26.9,Healthy
5897,Pepper,Dark Green,2.08,71.62,22.67,Healthy
5898,Pepper,Green,6.74,50.43,18.7,Healthy
5899,Pepper,Dark Green,9.72,70.88,32.01,Mild Infection
5900,Tomato,Yellowish,4.77,62.99,23.41,Mild Infection
5901,Pepper,Dark Green,7.64,70.13,18.53,Mild Infection
5902,Potato,Green,2.11,74.41,19.14,Healthy
5903,Potato,Yellowish,5.66,55.89,31.8,Healthy
5904,Potato,Green,2.45,70.21,24.01,Healthy
5905,Tomato,Dark Green,1.87,86.7,31.56,Healthy
5906,Tomato,Yellowish,6.59,88.02,34.34,Severe Infection
5907,Tomato,Dark Green,7.97,54.41,39.55,Healthy
5908,Pepper,Yellowish,2.97,86.62,34.7,Healthy
5909,Tomato,Dark Green,7.23,50.23,20.44,Healthy
5910,Pepper,Dark Green,0.77,85.1,39.9,Healthy
5911,Cucumber,Yellowish,8.78,63.35,36.42,Mild Infection
5912,Pepper,Dark Green,3.34,85.29,21.39,Mild Infection
5913,Potato,Yellowish,5.79,52.45,30.74,Healthy
5914,Cucumber,Dark Green,2.74,73.74,24.0,Healthy
5915,Cucumber,Green,7.63,46.27,25.65,Healthy
5916,Potato,Green,6.01,45.64,36.75,Healthy
5917,Potato,Dark Green,4.53,82.6,22.6,Mild Infection
5918,Tomato,Dark Green,7.37,92.66,35.13,Severe Infection
5919,Potato,Green,0.73,63.28,38.31,Healthy
5920,Potato,Yellowish,5.19,51.84,25.13,Healthy
5921,Pepper,Dark Green,4.03,86.12,30.84,Mild Infection
5922,Pepper,Yellowish,6.12,53.56,35.67,Healthy
5923,Cucumber,Dark Green,3.62,81.43,30.17,Mild Infection
5924,Potato,Yellowish,9.88,88.37,18.86,Severe Infection
5925,Potato,Yellowish,6.06,77.46,18.84,Severe Infection
5926,Pepper,Green,8.9,45.82,24.11,Healthy
5927,Pepper,Green,7.14,62.74,19.6,Mild Infection
5928,Tomato,Yellowish,4.34,73.77,29.23,Mild Infection
5929,Pepper,Green,5.89,52.84,38.71,Healthy
5930,Cucumber,Dark Green,4.8,90.23,36.64,Mild Infection
5931,Tomato,Dark Green,1.76,93.32,29.06,Healthy
5932,Tomato,Green,8.98,43.76,18.28,Healthy
5933,Potato,Yellowish,6.17,59.35,23.12,Healthy
5934,Potato,Dark Green,6.35,94.54,39.63,Severe Infection
5935,Tomato,Dark Green,1.02,67.01,33.01,Healthy
5936,Tomato,Dark Green,1.96,44.14,19.61,Healthy
5937,Potato,Yellowish,4.67,60.86,28.24,Mild Infection
5938,Cucumber,Green,2.3,86.76,25.82,Healthy
5939,Pepper,Green,9.69,51.67,28.41,Healthy
5940,Potato,Dark Green,9.92,89.4,25.34,Severe Infection
5941,Potato,Yellowish,9.27,42.91,36.82,Healthy
5942,Cucumber,Green,1.05,46.24,18.73,Healthy
5943,Tomato,Yellowish,7.79,93.35,32.69,Severe Infection
5944,Pepper,Green,5.96,69.43,35.54,Mild Infection
5945,Potato,Dark Green,8.23,70.86,29.74,Mild Infection
5946,Cucumber,Green,1.0,62.61,34.79,Healthy
5947,Cucumber,Green,3.63,60.43,18.87,Mild Infection
5948,Potato,Green,0.78,46.56,38.33,Healthy
5949,Tomato,Yellowish,3.91,78.89,25.25,Mild Infection
5950,Tomato,Yellowish,3.89,73.08,32.78,Mild Infection
5951,Pepper,Dark Green,4.18,94.44,22.71,Mild Infection
5952,Pepper,Dark Green,3.8,82.91,25.46,Mild Infection
5953,Tomato,Yellowish,8.89,62.23,31.74,Mild Infection
5954,Potato,Yellowish,4.96,94.0,33.44,Mild Infection
5955,Pepper,Yellowish,3.12,92.49,22.53,Mild Infection
5956,Potato,Yellowish,9.89,55.9,28.31,Healthy
5957,Pepper,Green,0.17,63.26,32.73,Healthy
5958,Potato,Dark Green,3.75,88.39,36.86,Mild Infection
5959,Cucumber,Yellowish,4.6,40.68,26.79,Healthy
5960,Pepper,Yellowish,8.85,89.17,39.25,Severe Infection
5961,Potato,Yellowish,7.84,51.05,35.38,Healthy
5962,Cucumber,Yellowish,6.13,90.16,22.28,Severe Infection
5963,Cucumber,Yellowish,3.43,88.53,39.04,Mild Infection
5964,Cucumber,Green,7.93,50.36,29.01,Healthy
5965,Pepper,Green,3.41,76.29,25.12,Mild Infection
5966,Tomato,Yellowish,1.56,65.68,35.86,Healthy
5967,Cucumber,Green,6.56,43.53,22.27,Healthy
5968,Tomato,Yellowish,5.37,53.9,25.2,Healthy
5969,Cucumber,Dark Green,1.45,84.61,35.02,Healthy
5970,Cucumber,Dark Green,6.33,82.62,25.42,Severe Infection
5971,Pepper,Green,8.31,73.48,21.36,Mild Infection
5972,Tomato,Green,0.5,55.49,36.5,Healthy
5973,Tomato,Yellowish,9.12,60.35,24.27,Mild Infection
5974,Pepper,Dark Green,5.27,43.52,33.72,Healthy
5975,Cucumber,Yellowish,5.01,57.21,30.63,Healthy
5976,Potato,Dark Green,7.56,65.09,22.52,Mild Infection
5977,Cucumber,Green,6.63,77.55,38.7,Severe Infection
5978,Cucumber,Green,6.0,85.51,25.92,Severe Infection
5979,Tomato,Green,7.44,69.45,23.07,Mild Infection
5980,Pepper,Yellowish,9.99,62.62,23.91,Mild Infection
5981,Cucumber,Yellowish,9.71,42.4,22.78,Healthy
5982,Tomato,Yellowish,9.72,88.41,22.71,Severe Infection
5983,Potato,Green,5.73,45.56,20.47,Healthy
5984,Tomato,Dark Green,4.34,60.17,39.51,Mild Infection
5985,Tomato,Green,4.42,54.58,30.55,Healthy
5986,Cucumber,Green,6.52,68.47,36.89,Mild Infection
5987,Pepper,Dark Green,0.16,43.47,27.34,Healthy
5988,Cucumber,Yellowish,1.81,66.58,25.3,Healthy
5989,Potato,Green,9.13,85.81,31.52,Severe Infection
5990,Tomato,Yellowish,5.08,46.66,18.13,Healthy
5991,Cucumber,Green,8.77,78.22,24.78,Severe Infection
5992,Pepper,Dark Green,3.01,40.85,35.97,Healthy
5993,Cucumber,Dark Green,8.71,44.72,34.06,Healthy
5994,Tomato,Yellowish,6.43,90.96,35.54,Severe Infection
5995,Pepper,Dark Green,3.49,63.76,31.09,Mild Infection
5996,Pepper,Yellowish,2.92,78.8,32.96,Healthy
5997,Potato,Green,2.13,77.48,25.69,Healthy
5998,Pepper,Dark Green,8.3,54.96,19.94,Healthy
5999,Potato,Dark Green,7.39,52.09,19.42,Healthy
